ALMACEN,HUECO,CODIGO,DESCRIPCION,CANTIDAD,UNIDAD,PIEZAS,COSTO ESTANDAR,COSTO TOTAL ESTANDAR
4G_1D ETIQUETAS,EA-002-3,1041339,ETIQUETA FRENTE GEL ANTIBACTERIAL SDN 4LTS,630.00,PIEZA,630.00,1.29,812.7000 
4G_1D ETIQUETAS,EA-002-3,1041485,ETIQUETA FRENTE JABON LIQUIDO BLUMEN ORCHIDES D PROVENCE 525ML,135600.00,PIEZA,135600.00,0.35,47460.0000 
4G_1D ETIQUETAS,EA-002-3,1043393,ETIQUETA REVERSO JABON LIQUIDO BLUMEN OCEAN BEAUTY 525ML,68638.00,PIEZA,68638.00,0.23,15786.7400 
4G_1D ETIQUETAS,EA-002-3,1044712,ETIQUETA FRENTE JABON LIQUIDO BLUMEN COUNTRY APPLE PIE 221ML,5255.00,PIEZA,5255.00,0.32,1681.6000 
4G_1D ETIQUETAS,EA-002-3,1044816,ETIQUETA FRENTE SHAMPOO BIOVITAL  EXTRACTO CHILE 900ML,26570.00,PIEZA,26570.00,0.61,16207.7000 
4G_1D ETIQUETAS,EA-002-3,1044822,ETIQUETA FRENTE SHAMPOO BIOVITAL AGUACATE 900ML,66713.00,PIEZA,66713.00,0.61,40694.9300 
4G_1D ETIQUETAS,EA-002-3,1044824,ETIQUETA FRENTE SHAMPOO BIOVITAL EXT COLA DE CABALLO 900ML,19640.00,PIEZA,19640.00,0.61,11980.4000 
4G_1D ETIQUETAS,EA-002-3,1044826,ETIQUETA FRENTE SHAMPOO BIOVITAL KERATINA 900ML,57885.00,PIEZA,57885.00,0.33,19102.0500 
4G_1D ETIQUETAS,EA-002-3,1045529,ETIQUETA FRENTE NUEVA SHAMPOO BIOVITAL MIEL Y MANZANILLA 900ML,35388.00,PIEZA,35388.00,0.61,21586.6800 
4G_1D ETIQUETAS,EA-002-3,1045530,ETIQUETA REVERSO NUEVA SHAMPOO BIOVITAL MIEL Y MANZANILLA 900ML,7292.00,PIEZA,7292.00,0.34,2479.2800 
4G_1D ETIQUETAS,EA-002-3,1045594,ETIQUETA REVERSO JABON LIQUIDO BLUMEN SANTA 2017 221ML,27045.00,PIEZA,27045.00,0.20,5409.0000 
4G_1D ETIQUETAS,EA-002-3,1046296,ETIQUETA REVERSO SHAMPOO 3EN1 PJ MASKS BERRY MIX 300ML,1392.00,PIEZA,1392.00,0.12,167.0400 
4G_1D ETIQUETAS,EA-002-3,1046361,ETIQUETA REVERSO SHAMPOO BIOVITAL AGUACATE ALOE VERA 900ML,28000.00,PIEZA,28000.00,0.25,7000.0000 
4G_1D ETIQUETAS,EA-002-4,1041329,ETIQUETA STICKER FRONTAL SHAMPOO HELLO KITTY COCO 1LT,66075.00,PIEZA,66075.00,0.3,19822.500 
4G_1D ETIQUETAS,EA-002-4,1041484,ETIQUETA REVERSO JABON LIQUIDO BLUMEN OCEAN BEAUTY 525ML,110152.00,PIEZA,110152.00,0.23,25334.9600 
4G_1D ETIQUETAS,EA-002-4,1041957,ETIQUETA FRENTE JABON LIQUIDO BLUMEN GREEN TEA HONEY 525ML,33843.00,PIEZA,33843.00,0.37,12521.9100 
4G_1D ETIQUETAS,EA-002-4,1044369,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 225ML ,119500.00,PIEZA,119500.00,0.13,15535.0000 
4G_1D ETIQUETAS,EA-002-4,1045434,ETIQUETA FRENTE LAVATRASTES KLAR GRANADA 225ML,194654.00,PIEZA,194654.00,0.13,25305.0200 
4G_1D ETIQUETAS,EA-002-4,1045615,ETIQUETA FRENTE LAVATRASTES KLAR NARANJA 225ML,113642.00,PIEZA,113642.00,0.13,14773.4600 
4G_1D ETIQUETAS,EA-002-4,1046333,ETIQUETA FRENTE LAVATRASTES KLAR GRANADA 400ML,33007.00,PIEZA,33007.00,0.11,3630.7700 
4G_1D ETIQUETAS,EA-002-4,1046334,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 400ML,187368.00,PIEZA,187368.00,0.11,20610.4800 
4G_1D ETIQUETAS,EA-002-4,1046335,ETIQUETA FRENTE LAVATRASTES KLAR NARANJA 400ML,64885.00,PIEZA,64885.00,0.11,7137.3500 
4G_1D ETIQUETAS,EA-002-5,1042768,ETIQUETA FRENTE LAVATRASTES VERT 900ML,1438.00,PIEZA,1438.00,0.60,862.8000 
4G_1D ETIQUETAS,EA-002-5,1042769,ETIQUETA REVERSO LAVATRASTES VERT 900ML,2353.00,PIEZA,2353.00,0.26,611.7800 
4G_1D ETIQUETAS,EA-002-5,1042770,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 800ML,95603.00,PIEZA,95603.00,0.48,45889.4400 
4G_1D ETIQUETAS,EA-002-5,1042845,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 475ML,36511.00,PIEZA,36511.00,0.34,12413.7400 
4G_1D ETIQUETAS,EA-002-5,1042846,ETIQUETA REVERSO LAVATRASTES KLAR LIMON 475ML,45635.00,PIEZA,45635.00,0.21,9583.3500 
4G_1D ETIQUETAS,EA-002-5,1043159,ETIQUETA FRENTE LAVATRASTES KLAR AROMA GRANADA 800ML,31582.00,PIEZA,31582.00,0.25,7895.5000 
4G_1D ETIQUETAS,EA-002-5,1044153,ETIQUETA FRENTE LAVATRASTES VERT CITRICO 900ML,397.00,PIEZA,397.00,0.58,230.2600 
4G_1D ETIQUETAS,EA-002-5,1044275,ETIQUETA FRENTE LAVATRASTES VERT LIMON 900ML,3935.00,PIEZA,3935.00,0.58,2282.3000 
4G_1D ETIQUETAS,EA-002-5,1044369,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 225ML ,140330.00,PIEZA,140330.00,0.13,18242.9000 
4G_1D ETIQUETAS,EA-002-5,1044578,ETIQUETA FRENTE LAVATRASTES VERT LIMON 900ML,60146.00,PIEZA,60146.00,0.58,34884.6800 
4G_1D ETIQUETAS,EA-002-5,1044579,ETIQUETA FRENTE LAVATRASTES VERT CITRICO 900ML,55692.00,PIEZA,55692.00,0.58,32301.3600 
4G_1D ETIQUETAS,EA-002-5,1045180,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 1200ML,25776.00,PIEZA,25776.00,0.50,12888.0000 
4G_1D ETIQUETAS,EA-002-5,1045496,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 975ML,36117.00,PIEZA,36117.00,0.32,11557.4400 
4G_1D ETIQUETAS,EA-002-5,1045615,ETIQUETA FRENTE LAVATRASTES KLAR NARANJA 225ML,77800.00,PIEZA,77800.00,0.13,10114.0000 
4G_1D ETIQUETAS,EA-002-5,1045870,ETIQUETA FRENTE LAVATRASTES KLAR GRANADA 475ML,47590.00,PIEZA,47590.00,0.45,21415.5000 
4G_1D ETIQUETAS,EA-002-5,1045872,ETIQUETA FRENTE LAVATRASTES KLAR NARANJA 475ML,51712.00,PIEZA,51712.00,0.45,23270.4000 
4G_1D ETIQUETAS,EA-002-5,1045933,ETIQUETA FRENTE UNICA LAVATRASTES KLAR LIMON 475ML 7506267904066,145901.00,PIEZA,145901.00,0.40,58360.4000 
4G_1D ETIQUETAS,EA-002-5,1046036,ETIQUETA FRENTE LAVATRASTES KLAR NARANJA 800ML,8653.00,PIEZA,8653.00,0.285259595,2468.35127553500 
4G_1D ETIQUETAS,EA-002-5,1046334,ETIQUETA FRENTE LAVATRASTES KLAR LIMON 400ML,4432.00,PIEZA,4432.00,0.11,487.5200 
4G_1D ETIQUETAS,EA-002-6,1042678,ETIQUETA JABON LIQUIDO GRANEL CON AROMAS Y COLORES MEZCLADOS,9582.00,PIEZA,9582.00,0.51,4886.8200 
4G_1D ETIQUETAS,EA-002-6,1043057,ETIQUETA CHAROLA ST. GENEVE,5000.00,PIEZA,5000.00,1.511855422,7559.27711000000 
4G_1D ETIQUETAS,EA-002-6,1045484,ETIQUETA REVERSO NUEVA JABON LIQUIDO GREAT DAY MANZANA 400ML,12790.00,PIEZA,12790.00,0.21,2685.9000 
4G_1D ETIQUETAS,EA-002-6,1045485,ETIQUETA REVERSO NUEVA JABON LIQUIDO GREAT DAY GRANADA 400ML,54508.00,PIEZA,54508.00,0.21,11446.6800 
4G_1D ETIQUETAS,EA-002-6,1045575,ETIQUETA FRENTE JABON LIQUIDO BLUMEN COCO BOTELLA GOTA 2100ML,7941.00,PIEZA,7941.00,1.24,9846.8400 
4G_1D ETIQUETAS,EA-002-6,1045576,ETIQUETA REVERSO JABON LIQUIDO BLUMEN COCO BOTELLA GOTA 2100ML,872.00,PIEZA,872.00,1.24,1081.2800 
4G_1D ETIQUETAS,EA-002-6,1045577,ETIQUETA FRENTE JABON LIQUIDO BLUMEN CHERRY BOTELLA GOTA 2100ML,18460.00,PIEZA,18460.00,1.24,22890.4000 
4G_1D ETIQUETAS,EA-002-6,1045578,ETIQUETA REVERSO JABON LIQUIDO BLUMEN CHERRY BOTELLA GOTA 2100ML,4244.00,PIEZA,4244.00,1.238789991,5257.42472180400 
4G_1D ETIQUETAS,EA-002-6,1045579,ETIQUETA FRENTE JABON LIQUIDO BLUMEN KIWI BOTELLA GOTA 2100ML,1650.00,PIEZA,1650.00,1.24,2046.0000 
4G_1D ETIQUETAS,EA-002-6,1045580,ETIQUETA REVERSO JABON LIQUIDO BLUMEN KIWI BOTELLA GOTA 2100ML,6000.00,PIEZA,6000.00,1.24,7440.0000 
4G_1D ETIQUETAS,EA-002-6,1045747,ETIQUETA FRENTE NUEVA JABON LIQUIDO BLUMEN CHERRY 4000ML,1562.00,PIEZA,1562.00,1.35,2108.7000 
4G_1D ETIQUETAS,EA-002-6,1045899,ETIQUETA FRENTE NUEVA GEL SANITIZANTE ST GENEVE SIN FRAGANCIA 4000ML,15335.00,PIEZA,15335.00,1.13,17328.5500 
4G_1D ETIQUETAS,EA-002-6,1045900,ETIQUETA REVERSO NUEVA GEL SANITIZANTE ST GENEVE SIN FRAGANCIA 4000ML,17048.00,PIEZA,17048.00,0.73,12445.0400 
4G_1D ETIQUETAS,EA-002-6,1046238,ETIQUETA REVERSO JABON LIQUIDO BLUMEN NUEVOS LEGALES CHERRY 2100ML,2812.00,PIEZA,2812.00,0.61,1715.3200 
4G_1D ETIQUETAS,EA-002-6,1046240,ETIQUETA REVERSO JABON LIQUIDO BLUMEN NUEVOS LEGALES COCO 2100ML,13065.00,PIEZA,13065.00,0.61,7969.6500 
4G_1D ETIQUETAS,EA-002-6,1061148,ETIQUETA FRENTE JABON LIQUIDO GREAT DAY COCO 400ML,12482.00,PIEZA,12482.00,0.53,6615.4600 
4G_1D ETIQUETAS,EA-002-6,1061150,ETIQUETA FRENTE JABON LIQUIDO GREAT DAY GRANADA 400ML,56593.00,PIEZA,56593.00,0.34,19241.6200 
4G_1D ETIQUETAS,EA-002-6,1061152,ETIQUETA FRENTE JABON LIQUIDO GREAT DAY MANZANA 400ML,5850.00,PIEZA,5850.00,0.22,1287.0000 
4G_1D ETIQUETAS,EA-003-1,1045089,ETIQUETA FRENTE NUEVA JABON LIQUIDO BLUMEN MANGO 200ML,134152.00,PIEZA,134152.00,0.30,40245.6000 
4G_1D ETIQUETAS,EA-003-1,1045099,ETIQUETA FRENTE NUEVA JABON LIQUIDO BLUMEN SWEET CRANBERRY 200ML ,59022.00,PIEZA,59022.00,0.30,17706.6000 
4G_1D ETIQUETAS,EA-003-1,1045100,ETIQUETA REVERSO NUEVA JABON LIQUIDO BLUMEN SWEET CRANBERRY 200ML ,20625.00,PIEZA,20625.00,0.20,4125.0000 
4G_1D ETIQUETAS,EA-003-1,1045744,ETIQUETA FRENTE NUEVO CLAIM JABON LIQUIDO BLUMEN COCO 221ML,247970.00,PIEZA,247970.00,0.18,44634.6000 
4G_1D ETIQUETAS,EA-003-1,1045745,ETIQUETA FRENTE NUEVO CLAIM JABON LIQUIDO BLUMEN CHERRY 221ML,142380.00,PIEZA,142380.00,0.27,38442.6000 
4G_1D ETIQUETAS,EA-003-1,1046471,ETIQUETA FRENTE JABON LIQUIDO BLUMEN CHERRY BLOSSOM NAVIDAD 221ML,38820.00,PIEZA,38820.00,0.09,3493.8000 
4G_1D ETIQUETAS,EA-003-1,1046472,ETIQUETA REVERSO JABON LIQUIDO BLUMEN CHERRY BLOSSOM NAVIDAD 221ML,31750.00,PIEZA,31750.00,0.09,2857.5000 
4G_1D ETIQUETAS,EA-003-2,1042081,ETIQUETA  FRENTE JABON LIQUIDO SAVON AU PROVENCE OCEAN 500ML,47540.00,PIEZA,47540.00,0.35,16639.0000 
4G_1D ETIQUETAS,EA-003-2,1042082,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE OCEAN 500ML,19357.00,PIEZA,19357.00,0.22,4258.5400 
4G_1D ETIQUETAS,EA-003-2,1042087,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE COUNTRY APPLE 500ML,2423.00,PIEZA,2423.00,0.35,848.0500 
4G_1D ETIQUETAS,EA-003-2,1042088,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE COUNTRY APPLE 500ML					,3308.00,PIEZA,3308.00,0.22,727.7600 
4G_1D ETIQUETAS,EA-003-2,1042091,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE CHERRY 500ML,30543.00,PIEZA,30543.00,0.35,10690.0500 
4G_1D ETIQUETAS,EA-003-2,1042092,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE CHERRY 500ML,38830.00,PIEZA,38830.00,0.22,8542.6000 
4G_1D ETIQUETAS,EA-003-2,1042093,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE COCONUT 500ML,50517.00,PIEZA,50517.00,0.35,17680.9500 
4G_1D ETIQUETAS,EA-003-2,1042094,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE COCONUT 500ML	,44282.00,PIEZA,44282.00,0.22,9742.0400 
4G_1D ETIQUETAS,EA-003-2,1045627,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE ROASTED ALMOND 500ML,39434.00,PIEZA,39434.00,0.35,13801.9000 
4G_1D ETIQUETAS,EA-003-2,1045628,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE ROASTED ALMOND 500ML,35165.00,PIEZA,35165.00,0.22,7736.3000 
4G_1D ETIQUETAS,EA-003-2,1045944,ETIQUETA FRENTE SHAMPOO BIOVITAL AGUACATE Y ALOE VERA 230ML,3282.00,PIEZA,3282.00,0.14,459.4800 
4G_1D ETIQUETAS,EA-003-2,1046213,ETIQUETA FRENTE NUEVO SUAJE SHAMPOO BIOVITAL AGUACATE ALOE 230ML,66353.00,PIEZA,66353.00,0.13,8625.8900 
4G_1D ETIQUETAS,EA-003-2,1046215,ETIQUETA FRENTE NUEVO SUAJE SHAMPOO BIOVITAL MIEL MANZANILLA 230ML,4478.00,PIEZA,4478.00,0.13,582.1400 
4G_1D ETIQUETAS,EA-003-2,1046216,ETIQUETA REVERSO NUEVO SUAJE SHAMPOO BIOVITAL MIEL MANZANILLA 230ML,4841.00,PIEZA,4841.00,0.13,629.3300 
4G_1D ETIQUETAS,EA-003-2,1046217,1046217 ETIQ FTE NVO SUAJE SH BIOVITAL KERATINA 230ML,84806.00,PIEZA,84806.00,0.13,11024.7800 
4G_1D ETIQUETAS,EA-003-3,1041485,ETIQUETA FRENTE JABON LIQUIDO BLUMEN ORCHIDES D PROVENCE 525ML,10200.00,PIEZA,10200.00,0.35,3570.0000 
4G_1D ETIQUETAS,EA-003-3,1041486,ETIQUETA REVERSO JABON LIQUIDO BLUMEN ORCHIDES D PROVENCE 525ML,4600.00,PIEZA,4600.00,0.23,1058.0000 
4G_1D ETIQUETAS,EA-003-3,1042083,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE SWEET PEACH 500ML,54055.00,PIEZA,54055.00,0.35,18919.2500 
4G_1D ETIQUETAS,EA-003-3,1042084,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE SWEET PEACH 500ML,5978.00,PIEZA,5978.00,0.22,1315.1600 
4G_1D ETIQUETAS,EA-003-3,1042085,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE ROSE PETAL 500ML,34690.00,PIEZA,34690.00,0.35,12141.5000 
4G_1D ETIQUETAS,EA-003-3,1042086,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE ROSE PETAL 500ML,27188.00,PIEZA,27188.00,0.22,5981.3600 
4G_1D ETIQUETAS,EA-003-3,1042089,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE BERRY MIX 500ML	,134197.00,PIEZA,134197.00,0.35,46968.9500 
4G_1D ETIQUETAS,EA-003-3,1042090,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE BERRY MIX 500ML					,7746.00,PIEZA,7746.00,0.22,1704.1200 
4G_1D ETIQUETAS,EA-003-3,1042771,ETIQUETA REVERSO LAVATRASTES KLAR LIMON 800ML,127422.00,PIEZA,127422.00,0.14,17839.0800 
4G_1D ETIQUETAS,EA-003-3,1044639,ETIQUETA FRENTE JABON LIQUIDO SAVON CHERRY REFILL 900ML,29975.00,PIEZA,29975.00,0.60,17985.0000 
4G_1D ETIQUETAS,EA-003-3,1044640,ETIQUETA REVERSO JABON LIQUIDO SAVON CHERRY REFILL 900ML,25400.00,PIEZA,25400.00,0.27,6858.0000 
4G_1D ETIQUETAS,EA-003-3,1045289,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE CHERRY 221ML,1560.00,PIEZA,1560.00,0.30,468.0000 
4G_1D ETIQUETAS,EA-003-3,1045290,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE CHERRY 221ML,22400.00,PIEZA,22400.00,0.19,4256.0000 
4G_1D ETIQUETAS,EA-003-3,1045295,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE ROASTED ALMOND 221ML,8601.00,PIEZA,8601.00,0.30,2580.3000 
4G_1D ETIQUETAS,EA-003-3,1045296,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE ROASTED ALMOND 221ML,37786.00,PIEZA,37786.00,0.19,7179.3400 
4G_1D ETIQUETAS,EA-003-3,1046304,ETIQUETA FRENTE SHAMPOO 3EN1 LADY BUG MAGICAL CHERRY 500ML,10306.00,PIEZA,10306.00,0.35,3607.1000 
4G_1D ETIQUETAS,EA-003-3,1046305,ETIQUETA REVERSO SHAMPOO 3EN1 LADY BUG MAGICAL CHERRY 500ML,6656.00,PIEZA,6656.00,0.24,1597.4400 
4G_1D ETIQUETAS,EA-003-3,1046331,ETIQ FTE JABON LIQUIDO PJ MASKS KIWI 221ML,11718.00,PIEZA,11718.00,0.08,937.4400 
4G_1D ETIQUETAS,EA-003-3,1046332,ETIQ REV JABON LIQUIDO PJ MASKS KIWI 221ML,4760.00,PIEZA,4760.00,0.08,380.8000 
4G_1D ETIQUETAS,EA-003-3,1046355,ETIQUETA FRENTE JABON LIQUIDO LADY BUG CHERRY 221ML,3059.00,PIEZA,3059.00,0.08,244.7200 
4G_1D ETIQUETAS,EA-003-4,1042079,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE KIWI MANGO 500ML,39186.00,PIEZA,39186.00,0.35,13715.1000 
4G_1D ETIQUETAS,EA-003-4,1042080,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE KIWI MANGO 500ML,44689.00,PIEZA,44689.00,0.22,9831.5800 
4G_1D ETIQUETAS,EA-003-4,1044641,ETIQUETA FRENTE JABON LIQUIDO SAVON KIWI MANGO REFILL 900ML,39948.00,PIEZA,39948.00,0.56,22370.8800 
4G_1D ETIQUETAS,EA-003-4,1044642,ETIQUETA REVERSO JABON LIQUIDO SAVON KIWI MANGO REFILL 900ML,85114.00,PIEZA,85114.00,0.27,22980.7800 
4G_1D ETIQUETAS,EA-003-4,1044903,ETIQUETA FRENTE 3PACK JABON LIQUIDO MEMBERS CHOICE DURAZNO  550ML ,46890.00,PIEZA,46890.00,0.28,13129.2000 
4G_1D ETIQUETAS,EA-003-4,1044904,ETIQUETA REVERSO 3PACK JABON LIQUIDO MEMBERS CHOICE DURAZNO  550ML ,34492.00,PIEZA,34492.00,0.28,9657.7600 
4G_1D ETIQUETAS,EA-003-4,1045291,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE COCO 221ML,36380.00,PIEZA,36380.00,0.30,10914.0000 
4G_1D ETIQUETAS,EA-003-4,1045292,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE COCO 221ML,59500.00,PIEZA,59500.00,0.19,11305.0000 
4G_1D ETIQUETAS,EA-003-4,1045293,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE KIWI MANGO 221ML,3026.00,PIEZA,3026.00,0.30,907.8000 
4G_1D ETIQUETAS,EA-003-4,1045294,ETIQUETA REVERSO JABON LIQUIDO SAVON AU PROVENCE KIWI MANGO 221ML,96960.00,PIEZA,96960.00,0.12,11635.2000 
4G_1D ETIQUETAS,EA-003-4,1046180,ETIQUETA FRENTE JABON LIQUIDO SAVON AU PROVENCE CHERRY 275ML,7830.00,PIEZA,7830.00,0.08,626.4000 
4G_1D ETIQUETAS,EA-003-4,1046297,ETIQUETA FRENTE SHAMPOO 3EN1 PJ MASKS WATERMELON 500ML,43775.00,PIEZA,43775.00,0.18,7879.5000 
4G_1D ETIQUETAS,EA-003-4,1046298,ETIQUETA REVERSO SHAMPOO 3EN1 PJ MASKS WATERMELON 500ML,64870.00,PIEZA,64870.00,0.18,11676.6000 
4G_1D ETIQUETAS,EA-003-4,1046304,ETIQUETA FRENTE SHAMPOO 3EN1 LADY BUG MAGICAL CHERRY 500ML,800.00,PIEZA,800.00,0.35,280.0000 
4G_1D ETIQUETAS,EA-003-5,1041065,ETIQUETA FRENTE GEL ANTIBACTERIAL SAVON CITRUS 500ML ,8570.00,PIEZA,8570.00,0.35,2999.5000 
4G_1D ETIQUETAS,EA-003-5,1041066,ETIQUETA FRENTE GEL ANTIBACTERIAL SAVON CITRUS 900ML ,236.00,PIEZA,236.00,0.25,59.0000 
4G_1D ETIQUETAS,EA-003-5,1041622,ETIQUETA JABON LIQUIDO MEMBERS CHOICE DURAZNO 550ML,10165.00,PIEZA,10165.00,0.36,3659.4000 
4G_1D ETIQUETAS,EA-003-5,1042349,ETIQUETA REVERSO GEL ANTIBACTERIAL SAVON 300ML,7460.00,PIEZA,7460.00,0.19,1417.4000 
4G_1D ETIQUETAS,EA-003-5,1044205,ETIQUETA FRENTE JABON LIQUIDO MEMBERS CHOICE COCO CREMOSO 4L,10379.00,PIEZA,10379.00,1.29,13388.9100 
4G_1D ETIQUETAS,EA-003-5,1044206,ETIQUETA REVERSO JABON LIQUIDO MEMBERS CHOICE COCO CREMOSO 4L,23737.00,PIEZA,23737.00,0.99,23499.6300 
4G_1D ETIQUETAS,EA-003-5,1044207,ETIQUETA FRENTE JABON LIQUIDO MEMBERS CHOICE DURAZNO 4L,14954.00,PIEZA,14954.00,1.29,19290.6600 
4G_1D ETIQUETAS,EA-003-5,1044208,ETIQUETA REVERSO JABON LIQUIDO MEMBERS CHOICE DURAZNO 4L,8299.00,PIEZA,8299.00,0.99,8216.0100 
4G_1D ETIQUETAS,EA-003-5,1044417,ETIQUETA FRENTE GEL ANTIBACTERIAL SAVON AU PROVENCE CITRIQUE 500ML,70800.00,PIEZA,70800.00,0.35,24780.0000 
4G_1D ETIQUETAS,EA-003-5,1044494,ETIQUETA REVERSO GEL ANTIBACTERIAL SAVON AU PROVENCE CITRIQUE 500ML,20006.00,PIEZA,20006.00,0.22,4401.3200 
4G_1D ETIQUETAS,EA-003-5,1044565,ETIQUETA FRENTE GEL ANTIBACTERIAL SAVON AU PROVENCE CITRIQUE 300ML,13664.00,PIEZA,13664.00,0.34,4645.7600 
4G_1D ETIQUETAS,EA-003-5,1044714,ETIQUETA REVERSO GEL ANTIBACTERIAL SAVON AU PROVENCE CITRIQUE 900ML,17225.00,PIEZA,17225.00,0.27,4650.7500 
4G_1D ETIQUETAS,EA-003-5,1045240,ETIQUETA FRENTE NUEVA JABON LIQUIDO MEMBERS CHOICE COCO CREMOSO 4000ML,6692.00,PIEZA,6692.00,1.35,9034.2000 
4G_1D ETIQUETAS,EA-003-5,1045241,ETIQUETA REVERSO NUEVA JABON LIQUIDO MEMBERS CHOICE COCO CREMOSO 4000ML,9620.00,PIEZA,9620.00,0.95,9139.0000 
4G_1D ETIQUETAS,EA-003-5,1045287,ETIQUETA FRENTE NUEVA JABON LIQUIDO MEMBERS CHOICE DURAZNO 4000ML,70.00,PIEZA,70.00,1.35,94.5000 
4G_1D ETIQUETAS,EA-003-5,1045288,ETIQUETA REVERSO NUEVA JABON LIQUIDO MEMBERS CHOICE DURAZNO 4000ML,1248.00,PIEZA,1248.00,0.95,1185.6000 
4G_1D ETIQUETAS,EA-003-5,1045721,ETIQUETA FRENTE BODY WASH LUDWIGG & WIGSTEIN FOR MEN MINT AND EUCALYPTUS 425ML,10682.00,PIEZA,10682.00,0.15,1602.3000 
4G_1D ETIQUETAS,EA-003-5,1045722,ETIQUETA REVERSO BODY WASH LUDWIGG & WIGSTEIN FOR MEN MINT AND EUCALYPTUS 425ML,28115.00,PIEZA,28115.00,0.06,1686.9000 
4G_1D ETIQUETAS,EA-003-5,1045849,ETIQUETA FRENTE NUEVA GEL ANTIBACTEIAL MEMBERS CHOICE NEUTRO 4000ML,25978.00,PIEZA,25978.00,0.30,7793.4000 
4G_1D ETIQUETAS,EA-003-5,1045850,ETIQUETA REVERSO NUEVA GEL ANTIBACTERIAL MEMBERS CHOICE NEUTRO 4000ML,18200.00,PIEZA,18200.00,0.48,8736.0000 
4G_1D ETIQUETAS,EA-003-5,1046420,1046420 ETIQ FTE BIOTIN ARGAN OIL BOTANIST 591 ML ,12310.00,PIEZA,12310.00,0.32,3939.2000 
4G_1D ETIQUETAS,EA-003-5,1046422,1046422 ETIQ FTE ROSE MARY OIL BOTANIST  591 ML,13675.00,PIEZA,13675.00,0.32,4376.0000 
4G_1D ETIQUETAS,EA-003-6,1041620,ETIQUETA FRENTE JABON LIQUIDO MEMBERS CHOICE DURAZNO 4L,2539.00,PIEZA,2539.00,1.35,3427.6500 
4G_1D ETIQUETAS,EA-003-6,1041621,ETIQUETA REVERSO JABON LIQUIDO MEMBERS CHOICE DURAZNO 4L,933.00,PIEZA,933.00,0.68,634.4400 
4G_1D ETIQUETAS,EA-003-6,1042170,ETIQUETA FRENTE JABON LIQUIDO MEMBERS CHOICE COCO CREMOSO 4LTS	,2012.00,PIEZA,2012.00,1.29,2595.4800 
4G_1D ETIQUETAS,EA-003-6,1042570,ETIQUETA PARA CHAROLA MEMBERS CHOICE 4LTS LOGO VERDE,17585.00,PIEZA,17585.00,0.56,9847.6000 
4G_1D ETIQUETAS,EA-003-6,1043125,ETIQUETA PARA CHAROLA MEMBERS CHOICE 4LTS LOGO ROJO,39844.00,PIEZA,39844.00,1.58,62953.5200 
4G_1D ETIQUETAS,EA-003-6,1044495,ETIQUETA FRENTE GEL ANTIBACTERIAL SAVON AU PROVENCE CITRIQUE 900ML,16000.00,PIEZA,16000.00,0.60,9600.0000 
4G_1D ETIQUETAS,EA-003-6,1044638,ETIQUETA REVERSO JABON LIQUIDO SAVON COCO REFILL 900ML ,8975.00,PIEZA,8975.00,0.27,2423.2500 
4G_1D ETIQUETAS,EA-003-6,1044643,ETIQUETA FRENTE JABON LIQUIDO SAVON OCEAN REFILL 900ML,19529.00,PIEZA,19529.00,0.60,11717.4000 
4G_1D ETIQUETAS,EA-003-6,1044644,ETIQUETA REVERSO JABON LIQUIDO SAVON OCEAN REFILL 900ML,23000.00,PIEZA,23000.00,0.27,6210.0000 
